segment_id,category,text,subjects,objects,passive_subjects,oblique_agents,active_verbs,passive_verbs,transitive_verbs,intransitive_verbs,agent_count,patient_count,passive_count
304,Indigenous,"Johannes riprese a mangiare, gli leggevo sul volto un ’ improvvisa delusione, e poco dopo si arrende",['Johannes'],['delusione'],[],[],['riprendere'],[],[],['riprendere'],1,1,0
305,Indigenous,"Posso dire che da quel momento Johannes cominciò a rispettarmi, anzi a temermi e non dovetti più gir",['Johannes'],"['mi', 'stivale']",[],[],['cominciare'],[],[],['cominciare'],1,2,0
306,Indigenous,"Quando lo guardavo si limitava ormai a fingere di non vedermi, ma non era più insolente, anche se di",[],"['lo', 'parola', 'grado']",[],[],[],[],[],[],0,3,0
307,Indigenous,Non se ne sarebbe valso per umiliarmi sempre di più ?,[],[],[],[],[],[],[],[],0,0,0
308,Indigenous,Stimavo Johannes insensibile ai panorami e forse incapace di vederli; il suo occhio elementare non e,"['Johannes', 'occhio']","['li', 'elemento', 'quadro']",[],[],['stimare'],[],[],['stimare'],2,3,0
309,Indigenous,"Egli poteva vedere un albero, una capanna, l ’ altopiano, il fiume, la boscaglia, ma non certo consi",['egli'],"['albero', 'li', 'parte']",[],[],['vedere'],[],['vedere'],[],1,3,0
310,Indigenous,"La sua visione utilitaria sfrondava il superfluo, e invece ora guardava la valle e mi accorgevo che ","['visione', 'tutto', 'sguardo']","['superfluo', 'valle', 'la', 'le']",[],[],"['sfrondare', 'vedere', 'fermare']",[],"['sfrondare', 'vedere']",['fermare'],3,4,0
311,Indigenous,Un pittore non avrebbe guardato diversamente.,['pittore'],[],[],[],['guardare'],[],[],['guardare'],1,0,0
312,Indigenous,"Colsi l ’ occasione quando Johannes, volgendo gli occhi, li posò sulla mia persona, considerandola, ",['Johannes'],"['occasione', 'occhio', 'li', 'la', 'parte']",[],[],['posare'],[],['posare'],[],1,5,0
313,Indigenous,"Gli dissi che mi piaceva quel luogo, e poiché non rispondeva (sì, avevo sopravvalutato il suo giudiz",['luogo'],['giudizio'],[],[],['piacere'],[],[],['piacere'],1,1,0
314,Indigenous,"« Da un anno » e fece un gesto, quasi volesse gettarsi dietro le spalle il ricordo del tempo trascor",[],"['gesto', 'ricordo']",[],[],[],[],[],[],0,2,0
315,Indigenous,S ’ era incantato a guardare la valle e daccapo mi sembrava che la vedesse.,['S'],"['valle', 'la']",[],[],['incantare'],[],[],['incantare'],1,2,0
316,Indigenous,"Poi esitando, perché lo sentivo sperduto in quella sua insolita contemplazione, dissi:",[],['lo'],[],[],[],[],[],[],0,1,0
317,Indigenous,Perché negava così palesemente ?,[],[],[],[],[],[],[],[],0,0,0
318,Indigenous,"Forse gli doleva ammettere ciò ch ’ egli suponeva: che Mariam era fuggita prima del massacro, senza ","['ch', 'egli', 'Mariam']","['ciò', 'nulla', 'altopiano']",[],[],"['suporre', 'suporre', 'fuggire']",[],[],"['suporre', 'fuggire']",3,3,0
319,Indigenous,"Rivedevo Johannes nelle strade della cittadina, fermo sulle soglie ospitali, e ricordavo i suoi occh","['Johannes', 'che']",['occhio'],[],[],"['rivedere', 'frugare']",[],[],"['rivedere', 'frugare']",2,1,0
320,Indigenous,« Non era di questo villaggio » interruppe Johannes con voce talmente calma da non lasciar supporre ,['Johannes'],['finzione'],[],[],['interrompere'],[],[],['interrompere'],1,1,0
321,Indigenous,Se avesse detto la verità ?,[],['verità'],[],[],[],[],[],[],0,1,0
322,Indigenous,Forse la sua permanenza nella cittadina e il suo inutile girovagare nelle case ospitali aveva avuto ,['permanenza'],"['scopo', 'quale']",[],[],['avere'],[],['avere'],[],1,2,0
323,Indigenous,"Forse Elias incontrava spesso Mariam (che abitava nel villaggio « della gallina »), e quegli incontr","['Elias', 'che', 'incontro', 'che']","['Mariam', 'ciò']",[],[],"['incontrare', 'abitare', 'bastare', 'essere']",[],['incontrare'],"['abitare', 'bastare', 'essere']",4,2,0
324,Indigenous,"Bene, ma qui sono tutti fratelli.",['tutto'],[],[],[],[],[],[],[],1,0,0
325,Indigenous,Non si accostano le sorelle per offrirti la loro timida complicità ?,['sorella'],['complicità'],[],[],['accostare'],[],[],['accostare'],1,1,0
326,Indigenous,"Oppure Elias aveva mentito, innocentemente, come mentono i bambini.","['Elias', 'bambino']",[],[],[],"['mentire', 'mentere']",[],[],"['mentire', 'mentere']",2,0,0
327,Indigenous,Il vecchio non sospettò nemmeno quanta calma mi davano le sue menzogne che quasi mi assolvevano.,"['vecchio', 'che']","['calma', 'menzogna']",[],[],"['sospettare', 'assolvere']",[],[],"['sospettare', 'assolvere']",2,2,0
328,Indigenous,"Johannes mi guardò, corrugando la fronte, senza capire.",['Johannes'],['fronte'],[],[],['guardare'],[],[],['guardare'],1,1,0
329,Indigenous,"Se alzavo lo sguardo da quel pezzo di cartone, vedevo Johannes che aggiustava i suoi pali e, dal mod","['che', 'che']","['sguardo', 'Johannes', 'palo', 'coltello']",[],[],"['aggiustare', 'adoperare']",[],"['aggiustare', 'adoperare']",[],2,4,0
330,Indigenous,"Inutile precauzione, Johannes s ’ era svegliato e borbottava, anzi cominciò a parlare nella sua ling",['Johannes'],['sonno'],[],[],['svegliare'],[],[],['svegliare'],1,1,0
331,Indigenous,"Johannes aveva già dimostrato di non sopportare la mia presenza, il suo villano comportamento della ","['Johannes', 'comportamento', 'che', 'ramo']","['presenza', 'lo']",[],[],"['dimostrare', 'tenere', 'intimorire']",[],['intimorire'],"['dimostrare', 'tenere']",4,2,0
332,Indigenous,"“ Forse, ” pensavo “ la mia partenza improvvisa lo colpirà, e si pentirà di avermici costretto. ”",['partenza'],['lo'],[],[],['colpire'],[],['colpire'],[],1,1,0
333,Indigenous,Proseguì chinando il capo cortesemente (la lezione della notte era servita); poi sorrise persino e s,[],['capo'],['lezione'],[],[],['servire'],[],[],0,2,1
334,Indigenous,Ma forse non sapeva leggere una carta e non immaginava nemmeno che quelle macchie azzurre o rossicce,['macchia'],"['carta', 'mare']",[],[],['significare'],[],['significare'],[],1,2,0
335,Indigenous,"Sembrava molto lieto e cominciò a dirmi tutto ciò che sapeva sul bassopiano, come già aveva fatto i ",['che'],"['ciò', 'giorno']",[],[],['sapere'],[],[],['sapere'],1,2,0
336,Indigenous,"Lo disse senza ironia, che ignorava, e si allontanò, come se io fossi partito all ’ istante.","['che', 'io']",['lo'],[],[],"['ignorare', 'partire']",[],[],"['ignorare', 'partire']",2,1,0
337,Indigenous,Subito dopo Johannes ridivenne il vecchio insofferente che avevo conosciuto nei primi giorni.,"['Johannes', 'che']",['insofferente'],[],[],"['ridivenire', 'conoscere']",[],['ridivenire'],['conoscere'],2,1,0
338,Indigenous,"Esaurito ciò che stimava suo dovere, indicare la strada al viandante, egli voleva mostrarmi che non ","['che', 'egli']","['ciò', 'dovere', 'strada', 'la']",[],[],"['stimare', 'mostrare']",[],['stimare'],['mostrare'],2,4,0
339,Indigenous,"Ora, per esempio, camminava per lo spiazzo borbottando e con gli occhi a terra, cercando qualche cos",[],['cosa'],['che'],[],[],['battere'],[],[],0,2,1
340,Indigenous,"Meglio così, rompendo quel ramo ha placato tutto il suo rancore, come i bambini che picchiano lo spi",['che'],"['ramo', 'rancore', 'spigolo', 'testa']",[],[],['picchiare'],[],['picchiare'],[],1,4,0
341,Indigenous,"Ora si stima vittorioso e quest ’ illusione lo renderà sopportabile per tutta la giornata, per quest",['illusione'],['lo'],[],[],['rendere'],[],['rendere'],[],1,1,0
342,Indigenous,"Eppure, mentre mi dicevo queste cose, sentivo che Johannes era capace delle più meditate vendette, l","['cosa', 'Johannes', 'durezza', 'trasporto']",['manovra'],[],[],"['dire', 'suggerire', 'nascondere']",[],['nascondere'],"['dire', 'suggerire']",4,1,0
343,Indigenous,"Lo guardò esterrefatto, era forse la somma più grossa che avesse mai vista, e fece il gesto di indie",['che'],"['lo', 'gesto']",[],[],['vedere'],[],[],['vedere'],1,2,0
344,Indigenous,"Ma adesso scuoteva la testa e porgeva verso di me il foglio, come chi respinge il prezzo del tradime",[],"['testa', 'foglio', 'prezzo']",[],[],[],[],[],[],0,3,0
345,Indigenous,"Lo vedevo agitato, sconvolto forse dal miraggio di quel possesso, ma non poteva accettare, non avreb",[],['lo'],[],['miraggio'],[],[],[],[],0,1,0
346,Indigenous,"Stavolta appariva più rabbuiato del solito, mi lanciava sguardi carichi di un odio così profondo che",['che'],"['sguardo', 'lo']",[],[],['rallegrare'],[],[],['rallegrare'],1,2,0
347,Indigenous,"Invano cercavo di spiegarmi le ragioni del suo rifiuto, finché dissi che potevo cercarla nel tumulo ",['che'],"['ragione', 'la', 'lo']",[],[],['contribuire'],[],[],['contribuire'],1,3,0
348,Indigenous,“ Non ha dimenticato ” dissi “ e non dimenticherà mai.,[],[],[],[],[],[],[],[],0,0,0
349,Indigenous,"Ed è una bella pretesa la mia, che egli deponga il suo rancore davanti a un biglietto di banca, che ","['egli', 'che', 'terra', 'che']","['rancore', 'occasione']",[],[],"['deporre', 'avere', 'bastare', 'offrire']",[],"['deporre', 'avere']","['bastare', 'offrire']",4,2,0
350,Indigenous,"È un saggio e, come tutti i saggi, detesta il denaro perché ne sospetta il fascino.",[],"['denaro', 'fascino']",[],[],[],[],[],[],0,2,0
351,Indigenous,Vuol fuggire le tentazioni.,[],['tentazione'],[],[],[],[],[],[],0,1,0
352,Indigenous,"O vuol soltanto dimostrarsi che sono il vincitore ma non l ’ amico, che posso vendergli, ma non rega",['che'],['qualcosa'],[],[],['vendere'],[],[],['vendere'],1,1,0
353,Indigenous,"Presi a maledire il vecchio, che aveva giuocato in modo da rendere impossibile la mia fuga.",['che'],"['vecchio', 'fuga']",[],[],['giuocare'],[],[],['giuocare'],1,2,0
354,Indigenous,Riconoscevo l ’ astuzia del primitivo che si affida alla notte per caricare le sue trappole.,['che'],"['astuzia', 'trappola']",[],[],['affidare'],[],[],['affidare'],1,2,0
355,Indigenous,"Quando l ’ ebbe finita, gettò il mozzicone ostentatamente verso di me, ma penso che non abbia voluto",['lo'],"['mozzicone', 'lo']",[],[],['finire'],[],[],['finire'],1,2,0
356,Indigenous,"Dacché mi chiudevo nella capanna sino a quando ne uscivo, il vecchio parlava sempre: era quello il s","['vecchio', 'modo']",['compagnia'],[],[],['parlare'],[],[],['parlare'],2,1,0
357,Indigenous,"A volte, invece, parlava rapidamente nella sua lingua, ed ero certo che si rivolgeva al mulo, benché",[],['succo'],[],[],[],[],[],[],0,1,0
358,Indigenous,Si aggiunga che Johannes si mostrava sensibile alla mia discrezione: il non vedermi più sullo spiazz,['Johannes'],['presenza'],[],[],['mostrare'],[],[],['mostrare'],1,1,0
359,Indigenous,"Mi sorrideva, felice che ammirassi la capanna, che doveva sembrargli una costruzione meravigliosa.",['che'],"['capanna', 'costruzione']",[],[],['sembrare'],[],['sembrare'],[],1,2,0
360,Indigenous,"Accennava ai muri, li batteva con le nocche per farmi sentire che risuonavano e intanto si assicurav","['tutto', 'che']","['li', 'stanza']",[],[],['mostrare'],[],['mostrare'],[],2,2,0
361,Indigenous,"Forse desiderava che venissi ad abitarla, per non avermi tutto il giorno tra i piedi.",[],['la'],[],[],[],[],[],[],0,1,0
362,Indigenous,Ma allora perché faceva distinzioni così sottili ?,[],['distinzione'],[],[],[],[],[],[],0,1,0
363,Indigenous,Perché quella capanna sì e questa no ?,[],[],[],[],[],[],[],[],0,0,0
364,Indigenous,Questo Johannes non seppe o non volle dirlo.,['Johannes'],['lo'],[],[],['sapere'],[],[],['sapere'],1,1,0
365,Indigenous,"Anzi, non volle dirlo.",[],['lo'],[],[],[],[],[],[],0,1,0
366,Indigenous,"Johannes si guardò attorno, meravigliato che non sapessi dove si trovava il prete.","['Johannes', 'prete']",[],[],[],"['guardare', 'trovare']",[],[],"['guardare', 'trovare']",2,0,0
367,Indigenous,"Aveva mentito, pur di non ammettere l ’ esistenza di Mariam.",[],['esistenza'],[],[],[],[],[],[],0,1,0
368,Indigenous,"Ossia, ammetteva che io fossi lebbroso e che quella capanna mi spettasse di diritto, ma non voleva a","['io', 'capanna']",['esistenza'],[],[],['spettare'],[],[],['spettare'],2,1,0
369,Indigenous,Succedeva che Johannes partisse senza avvisarlo (e credo che lo facesse per vanità),['Johannes'],"['lo', 'lo']",[],[],['partire'],[],[],['partire'],1,2,0
370,Indigenous,"« Ammetto, » seguitai « che la tua vita valesse qualcosa, se in cambio mi offri persino ciò che non ","['vita', 'che']","['qualcosa', 'ciò']",[],[],"['valere', 'chiedere']",[],['valere'],['chiedere'],2,2,0
371,Indigenous,"Veniva lentamente e certo già stava meditando che cosa doveva dirmi, ma giunto a pochi passi dalla c",['cosa'],[],[],[],['dire'],[],[],['dire'],1,0,0
372,Indigenous,"Lavorava ora con insolito vigore, levava alto il braccio e colpiva giusto, senza incantarsi a guarda",['risposta'],"['braccio', 'cosa', 'lo', 'stizza']",[],[],['disorientare'],[],['disorientare'],[],1,4,0
373,Indigenous,"Anzi, se mal tollerava la mia presenza al villaggio era proprio perché aspettava, suppongo, il ritor",['ritorno'],['presenza'],[],[],['aspettare'],[],[],['aspettare'],1,1,0
374,Indigenous,"E con Johannes, profeta senza popolo, che aveva nelle ossa la verità di quelle sentenze senza conosc",['che'],"['verità', 'uno']",[],[],['avere'],[],['avere'],[],1,2,0
375,Indigenous,Johannes era un saggio e nemmeno sapeva di esserlo.,['Johannes'],[],[],[],[],[],[],[],1,0,0
376,Indigenous,"Aveva bandito il mondo da sé e viveva accanto ai suoi morti, senza sgomentarsi al calar della sera, ",['che'],"['mondo', 'ombra', 'ombra']",[],[],['riconducere'],[],['riconducere'],[],1,3,0
377,Indigenous,"Era questa la sua forza, la forza di stare accanto ai suoi morti e di vivere con essi gli ultimi gio",['forza'],['giorno'],[],[],[],[],[],[],1,1,0
378,Indigenous,"Egli non se lo poneva come una penitenza, per meritarsi un Paradiso, ma per sentirsi in buona compag",['egli'],"['lo', 'Paradiso']",[],[],['porre'],[],['porre'],[],1,2,0
379,Indigenous,Gli era parso assurdo privare il villaggio delle persone che l ’ avevano abitato e con le quali avev,['che'],"['villaggio', 'lo', 'giorno']",[],[],['abitare'],[],['abitare'],[],1,3,0
380,Indigenous,Non era un custode.,[],[],[],[],[],[],[],[],0,0,0
381,Indigenous,"Johannes si levava dal suo giaciglio e, benché non l ’ avessi mai visto in atteggiamento di preghier",['Johannes'],['lo'],[],[],['levare'],[],[],['levare'],1,1,0
382,Indigenous,Ma forse Johannes aveva superata l ’ età della morte.,['Johannes'],['età'],[],[],['superare'],[],['superare'],[],1,1,0
383,Indigenous,"Aspettava che lasciassi quel luogo, che mi accorgessi una buona volta che la mia presenza offendeva ",['presenza'],"['luogo', 'lui']",[],[],['offendere'],[],['offendere'],[],1,2,0
384,Indigenous,"Se fossi restato a lungo, qualcosa dal profondo della sua natura lo avrebbe spinto al gesto che lui ","['qualcosa', 'lui', 'che']","['lo', 'che', 'palo', 'erba']",[],[],"['spingere', 'temere', 'adoperare']",[],"['spingere', 'temere']",['adoperare'],3,4,0
385,Indigenous,"Avrebbe dimenticato per un attimo il rispetto dovutomi, la parola e l ’ esempio dei suoi venerati uf",[],['rispetto'],[],[],[],[],[],[],0,1,0
386,Indigenous,Johannes non si sarebbe lasciato sedurre da una scusa tanto personale.,['Johannes'],[],[],[],['lasciare'],[],[],['lasciare'],1,0,0
387,Indigenous,"E perché escludere che Johannes sia incapace del male, che sia un santo anacoreta ?",['Johannes'],[],[],[],[],[],[],[],1,0,0
388,Indigenous,"Sommerso da quell ’ inaspettata accoglienza, Elias mi guardava diffidente e anche stupito, chiedendo",['Elias'],['ragione'],[],['accoglienza'],['guardare'],[],[],['guardare'],1,1,0
389,Indigenous,"Evitava di guardarmi, imbarazzato di vedermi così malridotto, la barba lunga, la camicia ormai a bra",[],"['mi', 'barba']",[],[],[],[],[],[],0,2,0
390,Indigenous,Elias invece era ben messo nella sua divisa racconciata.,[],[],['Elias'],[],[],['mettere'],[],[],0,1,1
391,Indigenous,"Sul capo ostentava una bustina militare e al polso un orologio, segno questo che i suoi guadagni pro",['guadagno'],"['bustina', 'che']",[],[],['prosperare'],[],['prosperare'],[],1,2,0
392,Indigenous,"Era libero, indipendente, viaggiava per suo conto, e cominciava a provare le prime gioie dei guadagn",[],['gioia'],[],[],[],[],[],[],0,1,0
393,Indigenous,Non si toglieva la giubba appunto per significare che si sarebbe fermato solo il tempo necessario a ,"['tempo', 'me', 'parente', 'che', 'che']","['giubba', 'cosa', 'la', 'le', 'concetto']",[],[],"['fermare', 'lasciare', 'lasciare', 'ricordare', 'avere']",[],['ricordare'],"['fermare', 'lasciare', 'lasciare', 'avere']",5,5,0
394,Indigenous,"Era venuto a visitare il vecchio, forse a portargli un po ’ di denaro, un po ’ di pane, e quel miste",['Johannes'],"['vecchio', 'poco', 'che']",[],[],['affrettare'],[],['affrettare'],[],1,3,0
395,Indigenous,"Ora se ne sarebbe andato, felice di lasciare la desolata natura che l ’ aveva visto nascere e che ad",['che'],"['natura', 'lo', 'timore']",[],[],['vedere'],[],['vedere'],[],1,3,0
396,Indigenous,"Gli dispiaceva, ma come al negoziante che mitiga con un sorriso di cortesia il suo rifiuto",['che'],['rifiuto'],[],[],['mitigare'],[],['mitigare'],[],1,1,0
397,Indigenous,"Frugò nel tascapane, senza sorpresa, e non si sorprese nemmeno quando vide che la strappavo.",[],['la'],[],[],[],[],[],[],0,1,0
398,Indigenous,"Quando ebbi finito, accennò di sì con la testa e scopersi nel suo sguardo qualcosa di nuovo: non tan",['cosa'],['qualcosa'],[],[],['succedere'],[],[],['succedere'],1,1,0
399,Indigenous,"I miei uomini non mi ubbidivano più, pensava.",['uomo'],[],[],[],['ubbidire'],[],[],['ubbidire'],1,0,0
